      Step     Time          Energy         fmax
BFGS:   33 08:46:54       -5.410818        0.5345
BFGS:   34 08:46:54       -5.448222        0.4265
BFGS:   35 08:46:54       -5.471615        0.4455
BFGS:   36 08:46:54       -5.487031        0.3235
BFGS:   37 08:46:54       -5.499723        0.2613
BFGS:   38 08:46:54       -5.512151        0.2689
BFGS:   39 08:46:54       -5.520620        0.2833
BFGS:   40 08:46:54       -5.527782        0.2664
BFGS:   41 08:46:54       -5.532949        0.2504
BFGS:   42 08:46:54       -5.541403        0.2271
BFGS:   43 08:46:54       -5.546766        0.1193
BFGS:   44 08:46:54       -5.548372        0.1017
BFGS:   45 08:46:54       -5.548876        0.0824
BFGS:   46 08:46:54       -5.549369        0.0686
BFGS:   47 08:46:54       -5.549880        0.0469
      Step     Time          Energy         fmax
BFGS:    0 08:46:54       15.448147       37.3425
BFGS:    1 08:46:54        2.532275       22.1693
BFGS:    2 08:46:54       -1.520078        8.5656
BFGS:    3 08:46:54       -2.639798        4.6407
BFGS:    4 08:46:54       -3.393439        1.9260
BFGS:    5 08:46:54       -3.628650        0.7775
BFGS:    6 08:46:54       -3.695556        0.7194
BFGS:    7 08:46:54       -3.721376        0.7579
BFGS:    8 08:46:54       -3.752377        0.7865
BFGS:    9 08:46:54       -3.809874        0.7201
BFGS:   10 08:46:54       -3.855781        0.8138
BFGS:   11 08:46:54       -3.892590        0.7473
BFGS:   12 08:46:54       -3.956901        1.0848
BFGS:   13 08:46:54       -3.988981        0.8631
BFGS:   14 08:46:54       -4.126417        0.6282
BFGS:   15 08:46:54       -4.303562        0.6706
BFGS:   16 08:46:54       -4.351500        0.6837
BFGS:   17 08:46:54       -4.369039        0.6578
BFGS:   18 08:46:54       -4.412701        0.4129
BFGS:   19 08:46:54       -4.432514        0.3733
BFGS:   20 08:46:54       -4.443476        0.3869
BFGS:   21 08:46:54       -4.475144        0.3375
BFGS:   22 08:46:54       -4.493053        0.3149
BFGS:   23 08:46:54       -4.514875        0.2530
BFGS:   24 08:46:54       -4.522077        0.2856
BFGS:   25 08:46:54       -4.539386        0.4261
BFGS:   26 08:46:54       -4.585910        0.7087
BFGS:   27 08:46:54       -4.612707        0.8740
BFGS:   28 08:46:54       -4.646855        0.8242
BFGS:   29 08:46:54       -4.690255        0.7497
BFGS:   30 08:46:54       -4.743907        1.7942
BFGS:   31 08:46:54       -4.804124        1.4243
BFGS:   32 08:46:54       -4.848420        0.5578
BFGS:   33 08:46:54       -4.910529        0.5849
BFGS:   34 08:46:54       -4.987563        1.8105
BFGS:   35 08:46:54       -5.073133        0.8939
BFGS:   36 08:46:54       -5.127266        0.5225
BFGS:   37 08:46:54       -5.156249        0.4077
BFGS:   38 08:46:54       -5.168591        0.3815
BFGS:   39 08:46:54       -5.177101        0.3462
BFGS:   40 08:46:54       -5.194625        0.1920
BFGS:   41 08:46:54       -5.197829        0.1195
BFGS:   42 08:46:54       -5.199628        0.1097
BFGS:   43 08:46:54       -5.200505        0.1024
BFGS:   44 08:46:54       -5.202454        0.0763
BFGS:   45 08:46:54       -5.203294        0.0700
BFGS:   46 08:46:54       -5.203656        0.0486
      Step     Time          Energy         fmax
BFGS:    0 08:46:54       13.799556       37.5586
BFGS:    1 08:46:54        2.914730       11.6369
BFGS:    2 08:46:54       -0.936778        6.9115
BFGS:    3 08:46:54       -2.068250        3.5152
BFGS:    4 08:46:54       -2.590326        1.6130
BFGS:    5 08:46:54       -2.809952        0.8295
BFGS:    6 08:46:54       -2.864297        0.4169
BFGS:    7 08:46:54       -2.873798        0.2284
BFGS:    8 08:46:54       -2.876190        0.1445
BFGS:    9 08:46:54       -2.878842        0.1437
BFGS:   10 08:46:54       -2.881294        0.1160
BFGS:   11 08:46:54       -2.882310        0.0694
BFGS:   12 08:46:54       -2.882618        0.0638
